symbol,chembl_id,affinity,n_modes,rmsd_lb,rmsd_ub,sec,rc,err,tag,exh,max_evals
ITPKC,CHEMBL2109882,-6.16,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL516,-9.006,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1201774,-5.442,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1239,-6.647,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1200896,-7.017,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL834,-8.149,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL3655081,-6.123,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL5315055,-5.894,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1259,-4.807,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1399,-7.828,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1200515,-5.674,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL3936761,-6.356,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1201151,-5.86,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL446,-8.024,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1311,-6.852,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL3545185,-8.132,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1200724,-7.667,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL3545367,-7.975,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1200678,-7.443,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL4297211,-7.183,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL3989859,-6.715,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1256,-8.277,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL152684,-6.342,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL1200845,-6.254,3,0.0,0.0,5.0,0,,_selftest,1,0
ITPKC,CHEMBL218394,-8.994,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2,-8.849,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL442,-8.209,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL42,-7.398,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL445,-9.305,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL459,-7.574,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL71,-7.425,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL72,-6.936,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL493,-7.374,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL85,-6.5,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL531,-9.223,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL589,-6.234,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL597,-9.043,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL19236,-7.806,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL621,-6.411,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL623,-6.737,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL629,-8.85,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL128,-7.006,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL647,-5.764,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL134,-7.079,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL654,-6.086,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL677,-7.188,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL679,-7.676,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL708,-6.059,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL715,-7.178,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL716,-5.103,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL27810,-6.803,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL753,-5.454,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL761,-7.549,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL762,-5.768,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL770,-5.33,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL778,-7.074,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL831,-8.162,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL289480,-9.004,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL844,-6.27,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL862,-8.517,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL301265,-8.842,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL312448,-5.738,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1079,-6.293,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1112,-7.799,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1113,-7.461,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1185,-7.941,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL184412,-4.547,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1437,-8.098,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL255044,-7.014,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1732,-7.008,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1764,-6.184,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201087,-7.475,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201234,-6.215,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1237021,-6.229,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2103827,-6.485,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3188267,-9.171,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1446650,-6.805,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3545309,-5.882,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1229211,-7.963,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2106615,-5.831,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201288,-7.058,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL494753,-6.452,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL887,-4.748,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL566315,-7.394,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL159226,-8.886,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200491,-6.679,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4071161,-9.847,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3545060,-5.371,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200506,-6.42,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1256400,-8.869,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL492,-6.97,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1098285,-8.26,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1289926,-7.476,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1334033,-6.803,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1290,-7.531,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1632,-7.354,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL667,-6.819,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200601,-8.948,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1118,-6.1,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1254682,-6.288,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL637,-5.243,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL341812,-7.215,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL139877,-6.441,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2110725,-8.104,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1722209,-7.715,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL36715,-6.08,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3545363,-7.32,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989401,-4.263,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1238,-7.317,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL423,-8.834,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL237500,-6.719,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1356,-8.958,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200323,-7.149,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL946,-4.131,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2105345,-7.607,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL17,-6.581,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200749,-8.393,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL822,-6.148,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4204794,-8.637,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1292,-6.25,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL601,-7.407,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201207,-5.65,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL256907,-7.451,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1717,-6.434,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2360464,-6.013,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1501,-6.313,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL254219,-7.468,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL5315053,-8.701,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL15770,-5.45,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL511,-6.574,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3348923,-7.91,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4303669,-7.938,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL651,-5.621,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL6068329,-7.786,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1446813,-5.915,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1257,-8.13,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4594293,-7.801,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1730,-5.517,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL829,-6.185,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1256818,-7.99,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL515914,-5.715,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2364612,-7.436,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1388,-5.903,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1111,-5.566,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2338675,-4.564,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1057,-7.918,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200542,-7.029,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL70246,-6.959,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200434,-5.722,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1770916,-8.02,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1430,-7.229,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989869,-6.304,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989933,-8.94,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200751,-5.101,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL278819,-9.372,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2448612,-8.511,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2105662,-6.437,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2105712,-6.703,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL434394,-8.707,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL28318,-7.607,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1477,-5.086,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201308,-6.311,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2048028,-4.783,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1356238,-4.086,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL848,-7.215,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL333826,-7.627,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200412,-7.035,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200425,-8.202,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL32800,-9.798,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201132,-6.321,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL125,-6.201,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL607400,-6.432,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1518,-9.114,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL21869,-8.38,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200436,-8.411,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200545,-5.393,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL17157,-6.308,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1684,-7.58,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1165,-7.429,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1742424,-5.238,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1723,-6.942,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4297588,-6.906,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL600,-8.563,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1371,-8.036,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3348963,-6.886,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201341,-8.99,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL967,-6.968,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL38827,-8.958,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2028663,-7.471,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3182343,-4.543,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4594246,-6.888,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200788,-8.543,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL818,-5.911,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2159122,-6.462,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1770,-5.388,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL376488,-5.702,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3182733,-9.065,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3707247,-7.449,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200503,-6.755,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3112741,-5.801,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4297603,-5.38,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989507,-6.698,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1088,-7.864,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200446,-7.682,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4594217,-8.24,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3184799,-8.022,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201256,-7.872,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL225072,-5.752,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1272,-7.575,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1559,-6.998,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2105755,-5.849,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL607,-4.895,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1337,-5.636,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4585668,-6.67,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4594262,-8.906,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL93,-6.539,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201342,-8.466,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL929,-5.214,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200347,-7.365,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3707266,-6.169,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL495,-5.961,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200986,-4.838,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1523964,-5.717,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2104793,-5.925,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3622821,-5.621,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200541,-7.051,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1908348,-6.681,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL282121,-6.3,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201237,-7.993,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1005,-7.125,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL460,-7.278,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1615371,-7.573,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL6068343,-7.378,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3084748,-7.944,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4,-4.439,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL573,-4.581,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL684,-6.821,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL514,-7.393,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200514,-6.966,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1222250,-8.016,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1009,-6.502,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1476022,-7.383,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201005,-8.712,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2096631,-6.076,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL408,-6.82,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1316,-9.111,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL261772,-7.515,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201119,-4.873,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1697708,-4.757,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL575,-7.239,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989923,-8.288,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL494,-9.33,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL592,-7.544,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL490,-7.742,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989921,-7.836,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL832,-6.084,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL205596,-7.642,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1370,-6.178,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201346,-7.12,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2105675,-7.068,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL529888,-6.459,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL141305,-6.701,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL811,-6.882,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1544,-7.341,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200334,-5.937,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989406,-8.562,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL64,-7.398,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL22,-7.173,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1071,-9.002,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200878,-8.542,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201760,-6.608,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200789,-6.502,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201729,-8.351,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1103,-7.853,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1754,-6.033,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL181,-7.852,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL614,-7.299,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL92401,-6.656,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL5,-6.383,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4297585,-6.993,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL900,-7.697,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989917,-7.506,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL73234,-6.56,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1450,-8.768,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1558,-8.173,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3545063,-7.971,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1141,-6.882,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2364633,-7.378,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL118,-5.173,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL2107430,-4.826,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1639,-8.346,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200430,-7.813,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200581,-7.547,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1201244,-7.044,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200385,-6.462,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3989908,-9.371,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1562610,-6.323,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL3185958,-6.126,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL4650216,-4.092,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1200866,-8.155,3,0.0,0.0,5.0,0,,_selftest,1,0
MAPK14,CHEMBL1420,-7.871,3,0.0,0.0,5.0,0,,_selftest,1,0
