chembl_id,pref_name,n_targets,n_top1pct,n_top5pct,best_composite,mean_composite,best_affinity,med_affinity,best_target,pain_prior,drh_phase,drh_moa,drh_indication,mw,logp,tpsa,D2,D3,breadth_bonus,drug_rank_score
CHEMBL1523964,EPHEDRINE SULFATE,10,0,0,0.6281742857142858,0.4316674285714286,-8.148,-6.6895,ADRA2A,False,,,,165.2,1.33,32.3,0.0,1.0,0.0,0.47113071428571435
CHEMBL573,NIACIN,10,0,0,0.628,0.4733174285714286,-8.945,-7.459,SLC2A1,False,Launched,NAD precursor|vitamin B,hypertriglyceridemia,123.1,0.78,50.2,0.0,0.9,0.0,0.471
CHEMBL341812,IBUFENAC,10,0,0,0.627,0.48286742857142856,-8.241,-7.145,AXL,False,,,,192.3,2.51,37.3,0.0,1.0,0.0,0.47025
CHEMBL1562610,MECLOFENAMATE SODIUM,10,0,0,0.6259999999999999,0.44871742857142854,-8.405,-6.576499999999999,VASH2,False,,,,295.1,3.41,52.2,0.0,1.0,0.0,0.4694999999999999
CHEMBL1201325,HEXOCYCLIUM,10,0,0,0.625,0.4545174285714285,-8.565,-6.8305,SLC2A1,False,,,,317.5,2.85,23.5,0.0,1.0,0.0,0.46875
CHEMBL1200833,DIPIVEFRIN HYDROCHLORIDE,10,0,0,0.625,0.48331742857142856,-8.4,-7.0715,VASH2,False,,,,351.4,2.84,84.9,0.0,1.0,0.0,0.46875
CHEMBL1201288,DANTROLENE,10,0,0,0.625,0.4605674285714286,-8.611,-6.7435,AXL,False,Launched,calcium channel blocker,spasms|malignant hyperthermia (MH),314.3,1.74,118.1,0.0,0.9500000000000001,0.0,0.46875
CHEMBL1201308,IOFETAMINE,10,0,0,0.625,0.4991674285714286,-8.219,-7.4475,AXL,False,,,,303.2,3.22,12.0,0.0,1.0,0.0,0.46875
CHEMBL1200724,PSEUDOEPHEDRINE HYDROCHLORIDE,10,0,0,0.624,0.4355174285714286,-8.515,-6.09,GALNS,False,,,,165.2,1.33,32.3,0.0,1.0,0.0,0.46799999999999997
CHEMBL1200614,IOVERSOL,10,1,2,0.47100000000000003,0.35531742857142856,-9.871,-8.286999999999999,VASH2,False,Launched,radiopaque medium,contrast agent,807.1,-2.02,199.9,0.0,0.0,0.45815690999132624,0.4677892274978316
CHEMBL15770,SULINDAC,10,0,0,0.623,0.4759174285714286,-8.667,-7.348000000000001,VASH2,False,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis|ankylosing spondylitis,356.4,4.37,60.4,0.0,0.9,0.0,0.46725
CHEMBL16073,PHENACETIN,10,0,0,0.623,0.4540674285714286,-8.464,-6.7105,MAPK14,False,Withdrawn,cyclooxygenase inhibitor,,179.2,2.04,38.3,0.0,1.0,0.0,0.46725
CHEMBL423,BETAXOLOL,10,0,0,0.623,0.5087174285714287,-8.834,-7.771000000000001,ITPKC,False,Launched,adrenergic receptor antagonist,intraocular pressure|glaucoma|ocular hypertension,307.4,2.39,50.7,0.0,0.9,0.0,0.46725
CHEMBL1201003,ELETRIPTAN HYDROBROMIDE,10,0,0,0.6221742857142858,0.4438174285714286,-8.36,-6.4735,ADRA2A,False,,,,382.5,3.82,53.2,0.0,1.0,0.0,0.46663071428571434
CHEMBL1681,IODOHIPPURATE,10,0,0,0.622,0.44941742857142863,-8.382,-6.823499999999999,SERPINE1,False,,,,305.1,1.11,66.4,0.0,1.0,0.0,0.4665
CHEMBL1200749,LEVOBUPIVACAINE HYDROCHLORIDE,10,0,0,0.62,0.4731174285714285,-8.393,-7.0489999999999995,MAPK14,False,,,,288.4,3.9,32.3,0.0,1.0,0.0,0.46499999999999997
CHEMBL1238,AZELAIC ACID,10,0,0,0.62,0.4922174285714286,-8.53,-7.1835,TNIK,False,,,,188.2,1.89,74.6,0.0,1.0,0.0,0.46499999999999997
CHEMBL1639,ALISKIREN,10,1,1,0.5231742857142857,0.3838674285714286,-10.448,-7.9405,ADRA2A,False,,,,551.8,3.29,146.1,0.0,0.2,0.2890648263178878,0.4646469208651863
CHEMBL93,ZILEUTON,10,0,0,0.6191742857142858,0.47226742857142856,-8.458,-6.9685,ADRA2A,False,Launched,leukotriene synthesis inhibitor|lipoxygenase inhibitor,asthma,236.3,2.73,66.6,0.0,1.0,0.0,0.46438071428571437
CHEMBL4297585,TRIHEPTANOIN,10,0,0,0.6191742857142858,0.4213674285714286,-8.997,-7.3115000000000006,ADRA2A,False,,,,428.6,5.9,78.9,0.0,0.6,0.0,0.46438071428571437
CHEMBL1256,ISOFLURANE,10,0,0,0.619,0.5179174285714285,-8.383,-7.4425,MAPK14,False,Launched,inhaled anaesthetic,general anaesthetic,184.5,2.35,9.2,0.0,1.0,0.0,0.46425
CHEMBL1201124,KETOROLAC TROMETHAMINE,10,0,0,0.619,0.45881742857142854,-8.468,-7.2669999999999995,GALNS,False,,,,255.3,2.29,59.3,0.0,1.0,0.0,0.46425
CHEMBL1200503,BROMOCRIPTINE MESYLATE,10,0,0,0.6181742857142857,0.3919174285714286,-8.987,-6.9645,ADRA2A,False,,,,654.6,3.19,118.2,0.0,0.6,0.0,0.46363071428571423
CHEMBL1691,BETAXOLOL HYDROCHLORIDE,10,0,0,0.618,0.39456742857142857,-8.794,-5.8580000000000005,TNIK,False,,,,307.4,2.39,50.7,0.0,0.9,0.0,0.4635
CHEMBL3707247,OZANIMOD,10,0,0,0.614,0.4178174285714286,-8.938,-6.615,SERPINE1,False,Phase 3,sphingosine 1-phosphate receptor agonist,,404.5,3.63,104.2,0.0,0.8,0.0,0.4605
CHEMBL566315,OBETICHOLIC ACID,10,0,0,0.614,0.4330674285714286,-8.944,-7.0425,VASH2,False,,,,420.6,5.11,77.8,0.0,0.8,0.0,0.4605
CHEMBL1698,BUPROPION HYDROCHLORIDE,10,0,0,0.612,0.42706742857142854,-8.32,-6.6185,ACVR1,False,,,,239.7,3.3,29.1,0.0,1.0,0.0,0.45899999999999996
CHEMBL38,TRETINOIN,10,0,0,0.61,0.4528174285714286,-8.657,-6.7675,TNIK,False,Launched,retinoid receptor agonist|retinoid receptor ligand,acute promyelocytic leukemia (APL),300.4,5.6,37.3,0.0,0.9,0.0,0.4575
CHEMBL1201168,ISOCARBOXAZID,10,0,0,0.608,0.4307174285714286,-8.172,-6.5895,VASH2,False,Launched,monoamine oxidase inhibitor,depression,231.3,1.42,67.2,0.0,1.0,0.0,0.45599999999999996
CHEMBL3348963,TELOTRISTAT ETIPRATE,10,1,1,0.511,0.3153174285714286,-9.709,-6.993,SLC2A1,False,,,,575.0,4.99,131.2,0.0,0.2,0.2890648263178878,0.45551620657947195
CHEMBL1200885,ALOSETRON HYDROCHLORIDE,10,0,0,0.607,0.43836742857142863,-8.187,-6.718,SERPINE1,False,,,,294.4,2.41,53.9,0.0,1.0,0.0,0.45525
CHEMBL4594262,AMLODIPINE BENZOATE,10,0,0,0.607,0.4739674285714286,-8.906,-7.1225000000000005,MAPK14,False,,,,408.9,2.27,99.9,0.0,0.8,0.0,0.45525
CHEMBL4297603,DEUTIVACAFTOR,10,0,0,0.6065,0.4441174285714286,-8.936,-7.0855,SLC2A1,False,,,,401.6,5.08,82.2,0.0,0.8,0.0,0.45487500000000003
CHEMBL601,AMINOLEVULINIC ACID,10,0,0,0.606,0.45721742857142866,-8.725,-7.369,VASH2,False,,,,131.1,-0.62,80.4,0.0,0.8,0.0,0.4545
CHEMBL1149,LEVOCARNITINE,10,0,0,0.605,0.4441174285714286,-8.508,-6.728,ITPKC,False,Launched,,carnitine deficiency,161.2,-1.81,60.4,0.0,0.9,0.0,0.45375
CHEMBL588,FENOLDOPAM,10,0,0,0.6045,0.4827674285714286,-8.757,-7.442,ACVR1,False,Launched,dopamine receptor agonist,hypertension,305.8,2.73,72.7,0.0,0.8,0.0,0.45337500000000003
CHEMBL637,VENLAFAXINE,10,0,0,0.6041742857142858,0.4364174285714286,-7.953,-6.3495,ADRA2A,True,Launched,adrenergic inhibitor|norepinephrine reuptake inhibitor|serotonin–norepinephrine reuptake inhibitor (SNRI),depression|generalized anxiety disorder (GAD)|panic disorders|social anxiety disorder,277.4,3.04,32.7,0.0,1.0,0.0,0.45313071428571433
CHEMBL1547,THIAMINE ION,10,0,0,0.6041742857142858,0.3885174285714286,-8.245,-6.452,ADRA2A,False,,,,265.4,0.61,75.9,0.0,0.8,0.0,0.45313071428571433
CHEMBL1103,FURAZOLIDONE,10,0,0,0.6041742857142858,0.3715674285714286,-8.805,-6.696,ADRA2A,False,Launched,bacterial DNA inhibitor,diarrhea|enteritis|cholera,225.2,0.97,98.2,0.0,0.6,0.0,0.45313071428571433
CHEMBL21869,DIBROMSALAN,10,0,0,0.603,0.42096742857142855,-8.38,-6.176,ITPKC,False,,,,371.0,4.17,49.3,0.0,0.9,0.0,0.45225
CHEMBL2364608,DORAVIRINE,10,0,0,0.601,0.4206174285714286,-8.638,-6.478,VASH2,False,Launched,non-nucleoside reverse transcriptase inhibitor,,425.8,2.65,105.7,0.0,0.8,0.0,0.45075
CHEMBL818,IOBENGUANE,10,0,0,0.601,0.43991742857142857,-8.099,-6.446,VASH2,False,Launched,antineoplastic agent,neuroblastoma|congestive heart failure|pheochromocytoma,275.1,1.27,61.9,0.0,1.0,0.0,0.45075
CHEMBL139877,SULFACARBAMIDE,10,0,0,0.6006742857142857,0.3430674285714286,-8.798,-6.3175,ADRA2A,False,Withdrawn,,,215.2,-0.37,115.3,0.0,0.6,0.0,0.4505057142857143
CHEMBL1100,PARAMETHADIONE,10,0,0,0.6,0.4768174285714286,-7.962,-7.037,AXL,False,Launched,anticonvulsant,seizures,157.2,0.76,46.6,0.0,1.0,0.0,0.44999999999999996
CHEMBL1200446,TRIPELENNAMINE HYDROCHLORIDE,10,0,0,0.6,0.4801174285714286,-8.204,-7.021,SLC2A1,False,,,,255.4,2.65,19.4,0.0,1.0,0.0,0.44999999999999996
CHEMBL1200656,NATAMYCIN,10,0,1,0.503,0.26856742857142857,-9.334,-6.43,SLC2A1,False,Launched,fungal ergosterol inhibitor,conjunctivitis|fungal keratosis|blepharitis,665.7,0.12,231.0,0.0,0.2,0.2890648263178878,0.44951620657947194
CHEMBL1334033,PERHEXILINE MALEATE,10,0,0,0.5985,0.46731742857142855,-8.178,-7.261,AXL,False,,,,277.5,5.3,12.0,0.0,0.9,0.0,0.448875
CHEMBL2110774,CHLORPHENOXAMINE,10,0,0,0.598,0.45831742857142854,-8.455,-6.9885,SLC2A1,False,Preclinical,histamine receptor antagonist,,303.8,4.18,12.5,0.0,0.9,0.0,0.4485
CHEMBL90593,PRASTERONE,10,0,0,0.597,0.4348174285714285,-7.906,-6.470000000000001,AXL,False,,,,288.4,3.88,37.3,0.0,1.0,0.0,0.44775
CHEMBL4303232,CEFOTIAM HYDROCHLORIDE,10,0,1,0.49900000000000005,0.33311742857142856,-9.157,-6.9895,GALNS,False,,,,525.6,-0.65,172.5,0.0,0.2,0.2890648263178878,0.446516206579472
CHEMBL4,OFLOXACIN,10,0,0,0.595,0.45291742857142864,-8.032,-6.827,ACVR1,False,Launched,bacterial DNA gyrase inhibitor,respiratory tract infections|sinusitis|skin infections|bone and joint infections|intra-abdominal infections|diarrhea|fever|urinary tract infections,361.4,1.54,75.0,0.0,1.0,0.0,0.44625
CHEMBL24,ATENOLOL,10,0,0,0.594,0.43716742857142854,-8.527,-6.77,SERPINE1,False,,,,266.3,0.45,84.6,0.0,0.8,0.0,0.4455
CHEMBL1370,BUDESONIDE,10,0,0,0.594,0.42121742857142863,-8.339,-7.0125,AXL,False,Launched,glucocorticoid receptor agonist,Crohn's disease,430.5,2.72,93.1,0.0,0.8,0.0,0.4455
CHEMBL1356238,PYRITHIONE,10,0,0,0.594,0.45516742857142856,-8.447,-7.2285,GALNS,False,,,,127.2,0.61,26.9,0.0,0.9,0.0,0.4455
CHEMBL408,TROGLITAZONE,10,0,0,0.5921742857142858,0.4175674285714286,-8.153,-6.9475,ADRA2A,False,Withdrawn,insulin sensitizer|PPAR receptor agonist,,441.5,4.37,84.9,0.0,0.8,0.0,0.4441307142857143
CHEMBL3989406,ENALAPRILAT,10,0,0,0.591,0.4726674285714286,-8.562,-7.309,MAPK14,False,Launched,angiotensin converting enzyme inhibitor,hypertension,348.4,1.13,106.9,0.0,0.8,0.0,0.44325
CHEMBL2106615,BAZEDOXIFENE ACETATE,10,0,0,0.5901742857142858,0.3671174285714286,-8.851,-6.3745,ADRA2A,False,,,,470.6,6.33,57.9,0.0,0.6,0.0,0.4426307142857143
CHEMBL684,DIETHYLCARBAMAZINE,10,0,0,0.5896742857142857,0.4092174285714286,-7.798,-6.867,ADRA2A,False,Launched,lipoxygenase inhibitor,filariasis,199.3,0.7,26.8,0.0,0.9,0.0,0.4422557142857143
CHEMBL434,ISOPROTERENOL,10,0,0,0.589,0.4720674285714286,-8.487,-7.4185,ACVR1,False,,,,211.3,1.13,72.7,0.0,0.8,0.0,0.44175
CHEMBL1200334,MORICIZINE HYDROCHLORIDE,10,0,0,0.5840000000000001,0.40701742857142864,-8.452,-6.6455,ACVR1,False,,,,427.5,4.11,71.1,0.0,0.8,0.0,0.43800000000000006
CHEMBL118,CELECOXIB,10,0,0,0.584,0.4225674285714286,-7.807,-6.624499999999999,AXL,True,Launched,cyclooxygenase inhibitor,osteoarthritis|rheumatoid arthritis|ankylosing spondylitis|primary dysmenorrhea (PD),381.4,3.51,78.0,0.0,1.0,0.0,0.43799999999999994
CHEMBL1200934,NORGESTIMATE,10,0,0,0.584,0.4169174285714286,-7.98,-6.6129999999999995,AXL,False,Launched,progesterone receptor agonist,contraceptive,369.5,4.71,58.9,0.0,0.9,0.0,0.43799999999999994
CHEMBL1722209,TOLTERODINE TARTRATE,10,0,0,0.5825,0.48016742857142863,-8.138,-7.424,SERPINE1,False,,,,325.5,5.34,23.5,0.0,0.9,0.0,0.436875
CHEMBL915,NEDOCROMIL SODIUM,10,0,0,0.5811742857142858,0.47246742857142865,-8.668,-7.821,ADRA2A,False,,,,369.3,-0.19,132.5,0.0,0.6,0.0,0.4358807142857143
CHEMBL529888,GLIBORNURIDE,10,0,0,0.5800000000000001,0.43671742857142865,-8.314,-6.6505,VASH2,False,,,,366.5,2.17,95.5,0.0,0.8,0.0,0.43500000000000005
CHEMBL1908348,SPARTEINE SULFATE,10,0,0,0.58,0.47031742857142855,-7.946,-6.8485,VASH2,False,,,,234.4,2.35,6.5,0.0,1.0,0.0,0.43499999999999994
CHEMBL4303288,ABACAVIR SULFATE,10,0,0,0.5761742857142857,0.3790174285714286,-7.821,-6.5545,ADRA2A,False,,,,286.3,1.09,101.9,0.0,0.8,0.0,0.4321307142857143
CHEMBL1200734,FOSAMPRENAVIR CALCIUM,10,0,0,0.5761742857142857,0.4110174285714286,-8.962,-7.7745,ADRA2A,False,,,,583.6,1.26,183.4,0.0,0.4,0.0,0.4321307142857143
CHEMBL409,BICALUTAMIDE,10,0,0,0.5760000000000001,0.4575674285714286,-8.307,-7.2875,ITPKC,False,Launched,androgen receptor antagonist,prostate cancer,430.4,2.88,107.3,0.0,0.8,0.0,0.43200000000000005
CHEMBL682,AMODIAQUINE,10,0,0,0.5750000000000001,0.49736742857142857,-8.126,-7.1715,AXL,False,Launched,histamine receptor agonist,malaria,355.9,5.18,48.4,0.0,0.9,0.0,0.43125
CHEMBL5315055,NALMEFENE HYDROCHLORIDE DIHYDRATE,10,0,0,0.575,0.42741742857142856,-7.685,-6.558,AXL,False,,,,339.4,2.51,52.9,0.0,1.0,0.0,0.43124999999999997
CHEMBL1337,NITISINONE,10,0,0,0.5730000000000001,0.40901742857142864,-8.276,-6.4830000000000005,ITPKC,False,Launched,hydroxyphenylpyruvate dioxygenase inhibitor,tyrosinemia,329.2,2.73,94.3,0.0,0.8,0.0,0.4297500000000001
CHEMBL1200545,DIFLORASONE DIACETATE,10,0,0,0.573,0.35696742857142855,-8.929,-6.454000000000001,GALNS,False,,,,494.5,2.99,107.0,0.0,0.6,0.0,0.42974999999999997
CHEMBL159,VINBLASTINE,10,0,0,0.572,0.40786742857142855,-9.023,-7.425000000000001,SLC2A1,False,Launched,microtubule inhibitor|tubulin polymerization inhibitor,Hodgkin's lymphoma|true histiocytic lymphoma (THL)|mycosis|small lymphocytic lymphoma (SLL)|testicular carcinoma|Kaposi sarcoma,811.0,3.99,154.1,0.0,0.6,0.0,0.42899999999999994
CHEMBL5095401,IPTACOPAN HYDROCHLORIDE,10,0,0,0.5680000000000001,0.40656742857142864,-8.037,-6.5175,AXL,False,,,,422.5,4.93,74.8,0.0,0.8,0.0,0.42600000000000005
CHEMBL4594217,CANAGLIFLOZIN,10,0,0,0.568,0.37961742857142855,-8.684,-6.537,AXL,False,Launched,sodium/glucose cotransporter inhibitor,diabetes mellitus,444.5,2.97,90.2,0.0,0.6,0.0,0.42599999999999993
CHEMBL3989933,ETRASIMOD ARGININE,10,0,0,0.568,0.40496742857142853,-8.94,-6.9585,MAPK14,False,,,,457.5,6.93,62.3,0.0,0.6,0.0,0.42599999999999993
CHEMBL1742424,CELIPROLOL HYDROCHLORIDE,10,0,0,0.5671742857142857,0.3761674285714286,-8.306,-6.838,ADRA2A,False,,,,379.5,2.89,90.9,0.0,0.6,0.0,0.42538071428571433
CHEMBL1683590,ERIBULIN,10,0,0,0.5670000000000001,0.3966174285714286,-8.794,-6.862500000000001,SERPINE1,False,Launched,microtubule inhibitor,breast cancer,729.9,3.44,146.4,0.0,0.6,0.0,0.42525
CHEMBL460,MOLINDONE,10,0,0,0.567,0.47151742857142864,-7.741,-6.7995,VASH2,False,Launched,dopamine receptor antagonist,schizophrenia,276.4,1.96,45.3,0.0,1.0,0.0,0.42524999999999996
CHEMBL1632,CEPHALOTHIN SODIUM,10,0,0,0.566,0.39656742857142857,-8.718,-6.8395,GALNS,False,,,,395.4,-0.74,115.8,0.0,0.6,0.0,0.4245
CHEMBL1200323,LABETALOL HYDROCHLORIDE,10,0,0,0.5651742857142857,0.40131742857142855,-8.619,-6.8925,ADRA2A,False,,,,328.4,2.14,95.6,0.0,0.6,0.0,0.4238807142857143
CHEMBL853,ZALCITABINE,10,0,0,0.5650000000000001,0.3610674285714286,-8.712,-6.4399999999999995,GALNS,False,Launched,nucleoside reverse transcriptase inhibitor,human immunodeficiency virus (HIV-1),211.2,-0.5,90.4,0.0,0.6,0.0,0.42375000000000007
CHEMBL291657,CRINECERFONT,10,0,0,0.5621742857142857,0.4056174285714286,-8.213,-7.243,ADRA2A,False,,,,483.1,7.52,25.4,0.0,0.6,0.0,0.4216307142857143
CHEMBL1200678,ATAZANAVIR SULFATE,10,0,1,0.462,0.2714174285714286,-9.292,-7.0954999999999995,SLC2A1,False,,,,704.9,4.21,171.2,0.0,0.0,0.2890648263178878,0.418766206579472
CHEMBL1201346,BALSALAZIDE,10,0,0,0.5579999999999999,0.40286742857142854,-8.527,-7.112500000000001,VASH2,False,Launched,cyclooxygenase inhibitor,ulcerative colitis,357.3,2.71,148.7,0.0,0.6,0.0,0.4185
CHEMBL1201132,NALBUPHINE HYDROCHLORIDE,10,0,0,0.5555,0.41796742857142866,-7.599,-6.38,AXL,False,,,,357.5,1.71,73.2,0.0,1.0,0.0,0.416625
CHEMBL3655081,ABROCITINIB,10,0,0,0.554,0.38236742857142864,-8.076,-6.3085,MAPK14,False,,,,323.4,1.25,91.0,0.0,0.8,0.0,0.41550000000000004
CHEMBL3989949,CENOBAMATE,10,0,0,0.554,0.45956742857142857,-8.114,-7.1665,ITPKC,False,Launched,GABA receptor modulator|voltage-gated sodium channel blocker,,267.7,1.16,95.9,0.0,0.8,0.0,0.41550000000000004
CHEMBL4204794,AVAPRITINIB,10,0,0,0.5539999999999999,0.3834174285714286,-8.637,-7.015,MAPK14,False,Launched,KIT inhibitor,,498.6,2.61,106.3,0.0,0.6,0.0,0.4155
CHEMBL495,ALPROSTADIL,10,0,0,0.5539999999999999,0.43701742857142856,-8.678,-7.621,SLC2A1,False,Launched,prostanoid receptor agonist,congenital heart defects,354.5,3.48,94.8,0.0,0.6,0.0,0.4155
CHEMBL1200385,ARBUTAMINE HYDROCHLORIDE,10,0,0,0.5539999999999999,0.40971742857142857,-8.641,-7.0515,ITPKC,False,,,,317.4,2.45,93.0,0.0,0.6,0.0,0.4155
CHEMBL471737,IVABRADINE,10,0,0,0.5531742857142857,0.3334174285714286,-8.094,-6.1855,ADRA2A,False,Launched,HCN channel blocker|potassium channel blocker|sodium channel blocker,angina pectoris,468.6,3.31,60.5,0.0,0.6,0.0,0.41488071428571427
CHEMBL1697708,MEZLOCILLIN SODIUM,10,0,0,0.5531742857142857,0.3384174285714286,-8.672,-6.8655,ADRA2A,False,,,,538.6,-1.57,176.3,0.0,0.4,0.0,0.41488071428571427
CHEMBL1311,ISOSORBIDE MONONITRATE,10,0,0,0.553,0.3644174285714286,-8.572,-6.537000000000001,MAPK14,False,,,,191.1,-1.28,91.1,0.0,0.6,0.0,0.41475000000000006
CHEMBL1446650,MEBEVERINE HYDROCHLORIDE,10,0,0,0.5519999999999999,0.41421742857142857,-8.484,-6.978,VASH2,False,,,,429.6,4.6,57.2,0.0,0.6,0.0,0.4139999999999999
CHEMBL3112741,RELEBACTAM ANHYDROUS,10,0,0,0.5519999999999999,0.3824174285714286,-8.617,-6.881,GALNS,False,,,,348.4,-1.14,128.3,0.0,0.6,0.0,0.4139999999999999
CHEMBL1200581,DIATRIZOATE SODIUM,10,0,0,0.5519999999999999,0.44856742857142856,-8.519,-7.3865,SERPINE1,False,,,,612.9,1.78,98.3,0.0,0.6,0.0,0.4139999999999999
CHEMBL1200359,SULFAMETER,10,0,0,0.551,0.3861174285714286,-8.635,-6.872,SLC2A1,False,Launched,dihydrofolate reductase inhibitor,urinary tract infections,280.3,0.87,107.2,0.0,0.6,0.0,0.41325
CHEMBL1200845,HALCINONIDE,10,0,0,0.55,0.43651742857142856,-7.857,-7.055,AXL,False,Launched,glucocorticoid receptor agonist,corticosteroid-responsive dermatoses,455.0,3.89,72.8,0.0,0.8,0.0,0.41250000000000003
CHEMBL1200751,MERCAPTOPURINE,10,0,0,0.547,0.43576742857142864,-7.551,-6.4990000000000006,GALNS,False,Launched,immunosuppressant|protein synthesis inhibitor|purine antagonist,acute lymphoblastic leukemia (ALL),152.2,1.02,57.4,0.0,1.0,0.0,0.41025
CHEMBL2448612,ERGOTAMINE TARTRATE,10,0,0,0.547,0.3992174285714286,-8.511,-7.038,MAPK14,False,,,,581.7,1.99,118.2,0.0,0.6,0.0,0.41025
CHEMBL1200789,TRICLOFOS SODIUM,10,0,0,0.5449999999999999,0.42481742857142857,-7.756,-6.6525,SERPINE1,False,,,,228.4,0.83,69.6,0.0,0.9,0.0,0.40874999999999995
CHEMBL499915,CARBENOXOLONE,10,0,0,0.5421742857142857,0.3399174285714286,-8.501,-6.8035,ADRA2A,False,Launched,11-beta hydroxysteroid dehydrogenase inhibitor,peptic ulcer disease (PUD)|mouth inflammation,570.8,6.83,118.0,0.0,0.4,0.0,0.4066307142857143
CHEMBL1200908,HALOBETASOL PROPIONATE,10,0,0,0.5415,0.4167174285714286,-8.503,-7.1805,GALNS,False,,,,485.0,4.05,80.7,0.0,0.6,0.0,0.40612499999999996
CHEMBL1201729,DRONEDARONE HYDROCHLORIDE,10,0,0,0.5381742857142857,0.35931742857142857,-8.395,-6.9725,ADRA2A,False,,,,556.8,7.05,88.8,0.0,0.4,0.0,0.4036307142857143
CHEMBL2105675,TAFAMIDIS MEGLUMINE,10,0,0,0.5361742857142857,0.3393174285714286,-8.371,-7.0945,ADRA2A,False,,,,195.2,-3.36,113.2,0.0,0.4,0.0,0.4021307142857143
CHEMBL2023895,HYDROXYSTILBAMIDINE ISETHIONATE,10,0,0,0.536,0.3567174285714286,-8.275,-6.587,VASH2,False,,,,280.3,2.13,120.0,0.0,0.6,0.0,0.402
CHEMBL2364738,METRIZOATE MAGNESIUM,10,0,0,0.534,0.4201174285714286,-7.841,-6.9815000000000005,VASH2,False,,,,626.9,1.8,89.5,0.0,0.8,0.0,0.4005
CHEMBL218394,BOCEPREVIR,10,0,0,0.533,0.36836742857142857,-8.994,-6.899,ITPKC,False,Launched,HCV inhibitor,hepatitis C,519.7,1.71,150.7,0.0,0.4,0.0,0.39975000000000005
CHEMBL2364612,LATANOPROSTENE BUNOD,10,0,0,0.532,0.3946674285714286,-8.905,-7.5295000000000005,VASH2,False,,,,507.6,3.77,139.4,0.0,0.4,0.0,0.399
CHEMBL1200659,ENALAPRIL MALEATE,10,0,0,0.532,0.40736742857142855,-8.367,-6.830500000000001,SLC2A1,False,,,,376.5,1.6,95.9,0.0,0.6,0.0,0.399
CHEMBL4594293,ACALABRUTINIB MALEATE,10,0,0,0.531,0.3806174285714286,-8.259,-6.996,ITPKC,False,,,,465.5,3.31,118.5,0.0,0.6,0.0,0.39825
CHEMBL38827,LUMEFANTRINE,10,0,0,0.5305,0.3831674285714286,-8.958,-7.3255,MAPK14,False,Launched,antimalarial agent,malaria,529.0,9.15,23.5,0.0,0.4,0.0,0.397875
CHEMBL3989507,EDETATE DISODIUM,10,0,0,0.5301742857142857,0.3424174285714286,-8.331,-6.7755,ADRA2A,False,,,,290.2,-4.74,161.3,0.0,0.4,0.0,0.3976307142857143
CHEMBL1009,LEVODOPA,10,0,0,0.5301742857142857,0.3609674285714286,-8.116,-6.589,ADRA2A,False,Launched,dopamine precursor,Parkinson's Disease,197.2,0.05,103.8,0.0,0.55,0.0,0.3976307142857143
CHEMBL929,DELAVIRDINE MESYLATE,10,0,0,0.53,0.35991742857142855,-8.275,-6.981,ACVR1,False,,,,456.6,2.72,110.4,0.0,0.6,0.0,0.3975
CHEMBL3707266,RIBOCICLIB SUCCINATE,10,0,0,0.53,0.38176742857142865,-7.747,-6.409,GALNS,False,,,,434.5,2.8,91.2,0.0,0.8,0.0,0.3975
CHEMBL1201774,SAPROPTERIN,10,0,0,0.53,0.3861174285714286,-8.872,-7.77,VASH2,False,Launched,phenylalanine 4-hydroxylase stimulant,hyperphenylalaninemia (HPA),241.3,-1.7,136.3,0.0,0.4,0.0,0.3975
CHEMBL1200878,TRIAMCINOLONE HEXACETONIDE,10,0,0,0.529,0.3317674285714286,-8.908,-6.027,ITPKC,False,,,,532.6,4.41,99.1,0.0,0.4,0.0,0.39675000000000005
CHEMBL1200951,FLUPHENAZINE ENANTHATE,10,0,0,0.529,0.3954174285714286,-8.823,-7.547,ACVR1,False,,,,549.7,6.83,36.0,0.0,0.4,0.0,0.39675000000000005
CHEMBL2105719,DACOMITINIB,10,0,0,0.528,0.3275674285714286,-8.209,-6.137499999999999,ACVR1,False,Launched,EGFR inhibitor,,469.9,5.16,79.4,0.0,0.6,0.0,0.396
CHEMBL237500,LINAGLIPTIN,10,0,0,0.526,0.37086742857142857,-8.162,-6.8505,AXL,False,Launched,dipeptidyl peptidase inhibitor,diabetes mellitus,472.6,1.15,116.9,0.0,0.6,0.0,0.3945
CHEMBL152684,BECLOBRATE,10,0,0,0.526,0.3934174285714286,-7.571,-6.5225,VASH2,False,,,,346.9,5.04,35.5,0.0,0.9,0.0,0.3945
CHEMBL254219,DIGITOXIN,10,0,0,0.523,0.3318174285714286,-8.701,-6.4405,ACVR1,False,Launched,ATPase inhibitor,congestive heart failure|cardiac arrythmia,765.0,3.25,182.8,0.0,0.4,0.0,0.39225
CHEMBL1201019,CEFTIZOXIME SODIUM,10,0,0,0.5201742857142857,0.4136174285714286,-7.837,-7.273,ADRA2A,False,,,,382.4,-1.89,150.0,0.0,0.6,0.0,0.3901307142857143
CHEMBL1201134,LUBIPROSTONE,10,0,0,0.519,0.41601742857142854,-8.149,-7.2105,MAPK14,False,Launched,chloride channel activator,constipation|irritable bowel syndrome,390.5,4.31,83.8,0.0,0.6,0.0,0.38925
